"SamAccountName","LastLogonDate","Enabled"
"jojsilva","23/09/2019 07:27:41","False"
"JoiSouza","30/12/2019 09:25:25","True"
"jogsilva","16/11/2019 13:33:41","False"
"john.silva",,"True"
"jojunior","06/01/2020 08:42:31","True"
"jonathan.soares",,"True"
"jonsilva",,"False"
"jonascimento","05/01/2020 02:35:45","True"
"JOliveira","06/01/2020 09:11:56","True"
"jomoliveira","03/01/2020 06:34:43","True"
"joao.velasco",,"True"
"joaofsilva","30/12/2019 06:00:04","True"
"joao.burioli",,"True"
"joandrade","24/05/2018 09:06:56","False"
"joanna.barreiros","06/01/2020 09:08:26","True"
"jobasilva",,"False"
"joelma.bento","08/01/2020 12:25:11","True"
"jofsilva",,"True"
"jocsilva","02/01/2020 10:29:54","True"
"jobsilva","30/04/2019 05:20:36","False"
"jocnascimento","05/01/2020 11:54:01","True"
"jlucas","20/12/2011 12:15:33","False"
"jgoldhar","30/12/2019 07:01:10","True"
"jgreis",,"True"
"jgoes","27/02/2019 08:32:14","False"
"jgcosta","05/01/2020 23:50:58","True"
"jgloria","15/11/2018 11:08:06","False"
"jgrosso","06/01/2020 06:47:18","True"
"jielo","15/10/2019 10:17:16","False"
"jisidoro","01/02/2018 09:55:58","False"
"jiabreu","06/01/2020 08:44:55","True"
"jgsilva","02/01/2020 13:11:09","True"
"jhaber","02/01/2020 09:05:34","True"
"jfmartins","30/04/2018 09:11:01","False"
"jfranco","16/12/2019 06:43:21","True"
"jfilho","01/01/2020 11:30:47","True"
"jfhsilva","06/01/2020 11:23:58","True"
"Jfigueiredo","02/01/2020 08:44:34","True"
"jfreitas","06/02/2018 10:02:18","False"
"jgarcia","03/01/2020 12:35:20","True"
"jgaviao","06/01/2020 07:44:41","True"
"jgaraujo","02/01/2020 11:42:56","True"
"jfrocha","30/12/2019 02:31:59","True"
"JFSimoes","02/01/2020 08:01:50","True"
"jisilva","08/01/2020 15:15:35","True"
"jlmachado","11/09/2018 22:51:26","False"
"jlmartins","03/06/2019 09:06:06","False"
"jlima","02/01/2020 07:55:23","True"
"jldias","02/01/2020 16:08:10","True"
"jlferreira","06/01/2020 14:13:32","True"
"jlopes","29/08/2019 07:23:58","False"
"jlsilva",,"False"
"jlsouza","03/01/2020 04:39:44","True"
"jlrodrigues","23/12/2019 13:18:00","True"
"jlouzada","14/03/2016 09:23:44","False"
"jlrebelo","21/03/2013 11:04:40","False"
"jjnsilva","30/12/2019 07:21:44","True"
"jjsilva","14/06/2019 11:04:52","False"
"jjmoraes","03/06/2019 08:04:45","False"
"jjborges","17/08/2019 13:00:43","True"
"jjfernandes","07/01/2020 09:23:33","True"
"jjuswiak","11/06/2018 14:21:50","False"
"jlcarvalho",,"False"
"jlcruz","06/01/2020 08:32:22","True"
"jlborges","30/12/2019 13:20:26","True"
"jkades",,"True"
"jlazari","02/01/2020 07:09:25","True"
"jsgsilva","06/01/2020 07:33:02","True"
"JSilva","30/05/2019 11:25:02","False"
"jsfranca","13/08/2018 08:03:14","False"
"jsdias","21/10/2019 07:49:58","True"
"jsferreira","08/10/2018 08:40:21","False"
"jsilveira","01/02/2018 12:20:30","False"
"jsouza","25/10/2018 12:37:32","False"
"jspereira","06/01/2020 07:15:15","True"
"jsousa","02/01/2020 09:33:37","True"
"JSimoes","06/01/2020 07:15:04","True"
"jsimoes1","27/04/2011 15:52:34","False"
"jrsilva","02/01/2020 09:12:46","True"
"JSamuel","04/09/2019 07:10:47","True"
"jroverao",,"False"
"jrogedo",,"False"
"jroliveira","29/12/2019 23:55:48","True"
"jsantos","30/12/2019 09:18:15","True"
"jscott","19/01/2018 09:44:08","False"
"jsdantas","02/01/2020 08:43:31","True"
"jschimit","05/01/2020 23:58:20","True"
"jsaraiva","08/02/2018 14:11:27","False"
"jscardoso",,"False"
"jstefane","06/01/2020 08:40:07","True"
"julio.macedo",,"True"
"julio.pinheiro",,"True"
"juliana.souza","30/12/2019 08:07:53","True"
"jucsilva","30/12/2019 16:45:54","True"
"juliana.guimaraes","30/12/2019 10:21:26","True"
"julpereira","06/01/2020 07:14:24","True"
"juridicopaulinia",,"True"
"jusilva","26/01/2018 12:38:38","False"
"juridico","08/10/2019 15:22:11","True"
"jumonteiro","26/08/2019 12:50:22","False"
"jupereira","15/05/2018 10:20:55","False"
"jterra","25/01/2018 14:26:40","False"
"jtibaes","22/04/2019 09:00:19","True"
"jteixeira","02/01/2020 07:02:37","True"
"jsuares","05/06/2019 07:17:11","False"
"jsvinagre","02/01/2020 08:51:50","True"
"jtramarin",,"False"
"jubsilva","30/12/2019 08:01:18","True"
"Jucarvalho","31/12/2019 05:50:06","True"
"juan.santos","08/01/2020 09:54:54","True"
"jtrarbach","02/01/2020 09:46:16","True"
"JTSilva","02/01/2020 14:51:56","True"
"JRocha","02/01/2020 08:47:12","True"
"jose.ronaldo",,"False"
"joseacsilva","02/06/2014 10:15:29","False"
"jose.lima1",,"False"
"jose.j.santos","06/01/2020 07:45:57","True"
"jose.junior",,"True"
"josilva","02/01/2020 16:07:38","True"
"josy.ferreira",,"True"
"jovsilva","02/01/2020 07:18:59","True"
"josssilva","19/11/2013 05:31:06","True"
"josimar.souza",,"True"
"josimoes",,"False"
"jorge.conceicao",,"False"
"JorSilva","08/01/2020 10:46:40","True"
"jopinto",,"True"
"JOOliveira","26/12/2019 08:38:01","True"
"jooliveira1","11/11/2013 00:54:59","False"
"jorsouza",,"False"
"jose.aguiar",,"True"
"jose.f.pereira","21/12/2019 07:51:39","True"
"jose.a.pereira",,"False"
"josccsilva",,"False"
"jose.a.junior",,"True"
"jozsilva","09/10/2017 08:19:06","False"
"jqandrade","09/12/2019 14:01:53","False"
"jquerne","08/11/2018 12:16:37","False"
"jpsouza","01/01/2020 03:28:23","True"
"jpreis","18/04/2018 19:40:18","False"
"jpsilva","30/12/2019 08:24:21","True"
"jrabelo","27/09/2019 11:38:08","False"
"jreis","12/09/2017 09:46:31","False"
"jribeiro","02/01/2020 07:16:49","True"
"jrcarvalho","05/01/2020 15:34:42","True"
"jramm","04/01/2020 09:32:27","True"
"JRamos","06/01/2020 07:43:01","True"
"jpedrosa","28/11/2019 12:02:11","False"
"jpena","02/01/2020 08:58:25","True"
"jpedreira","02/01/2020 10:33:54","True"
"jpacheco",,"False"
"jpasilva","31/12/2019 13:41:37","True"
"jpereira","28/06/2018 14:39:10","False"
"jpossidonio","22/09/2019 22:18:27","True"
"jppontes","31/12/2019 10:13:50","True"
"jpoliveira","30/12/2019 07:13:04","True"
"jperico","06/01/2020 07:56:23","True"
"jpinto","24/01/2019 11:22:36","False"
"rcoliveira","02/01/2020 11:01:24","True"
"wiseitusn056","20/08/2014 23:55:41","False"
"wiseitusn057","21/08/2014 00:04:49","False"
"wiseitusn055","21/08/2014 00:01:28","False"
"wiseitusn053","21/08/2014 00:01:33","False"
"wiseitusn054","20/08/2014 23:05:39","False"
"wiseitusn058","20/08/2014 23:50:28","False"
"wiseitusn062","20/08/2014 23:04:15","False"
"wiseitusn063","20/08/2014 23:09:37","False"
"wiseitusn061","20/08/2014 23:50:45","False"
"wiseitusn059","20/08/2014 23:38:14","False"
"wiseitusn060","20/08/2014 23:14:43","False"
"wiseitusn045","20/08/2014 23:42:47","False"
"wiseitusn046","20/08/2014 22:55:42","False"
"wiseitusn044","20/08/2014 23:55:11","False"
"wiseitusn042","20/08/2014 23:17:41","False"
"wiseitusn043","21/08/2014 00:05:45","False"
"wiseitusn047","20/08/2014 23:50:55","False"
"wiseitusn051","20/08/2014 23:07:07","False"
"wiseitusn052","20/08/2014 23:45:49","False"
"wiseitusn050","21/08/2014 00:00:33","False"
"wiseitusn048","20/08/2014 23:14:17","False"
"wiseitusn049","21/08/2014 00:03:28","False"
"wiseitusn064","14/08/2014 16:37:15","False"
"wiseitusn079","20/08/2014 22:57:48","False"
"wiseitusn080","21/08/2014 00:04:11","False"
"wiseitusn078","21/08/2014 00:05:37","False"
"wiseitusn076","21/08/2014 00:05:35","False"
"wiseitusn077","20/08/2014 23:17:15","False"
"wiseitusn081","21/08/2014 00:05:29","False"
"wiseitusn085","20/08/2014 23:09:40","False"
"wiseitusn086","20/08/2014 23:47:20","False"
"wiseitusn084","20/08/2014 23:17:23","False"
"wiseitusn082","20/08/2014 23:57:16","False"
"wiseitusn083","21/08/2014 00:01:19","False"
"wiseitusn068","18/08/2014 19:44:42","False"
"wiseitusn069","21/08/2014 00:08:07","False"
"wiseitusn067","20/08/2014 23:53:23","False"
"wiseitusn065","20/08/2014 23:38:37","False"
"wiseitusn066","20/08/2014 23:46:17","False"
"wiseitusn070","20/08/2014 23:57:52","False"
"wiseitusn074","20/08/2014 23:52:43","False"
"wiseitusn075","20/08/2014 23:53:57","False"
"wiseitusn073","01/08/2014 00:35:05","False"
"wiseitusn071","20/08/2014 23:12:45","False"
"wiseitusn072","15/08/2014 17:35:15","False"
"wiseitusn041","20/08/2014 23:02:45","False"
"wiseitusn010","20/08/2014 23:49:57","False"
"wiseitusn011","20/08/2014 22:56:41","False"
"wiseitusn009","20/08/2014 23:50:11","False"
"wiseitusn007","20/08/2014 22:58:30","False"
"wiseitusn008","20/08/2014 23:11:52","False"
"wiseitusn012","20/08/2014 23:47:17","False"
"wiseitusn016","20/08/2014 23:53:50","False"
"wiseitusn017","21/08/2014 00:07:40","False"
"wiseitusn015","20/08/2014 23:47:11","False"
"wiseitusn013","20/08/2014 23:13:47","False"
"wiseitusn014","20/08/2014 23:09:27","False"
"wiseit-mod_perm_usua","08/08/2017 12:17:44","True"
"wiseit-reg_oc-teste","06/04/2017 11:29:29","True"
"wiseit-manut_dad_cad","07/01/2020 10:07:33","True"
"wiseit-ina_cont_usua","30/08/2017 16:14:05","True"
"wiseit-mandadcad_hml",,"False"
"wiseitusn001","18/08/2014 14:38:26","False"
"wiseitusn005","20/08/2014 23:15:16","False"
"wiseitusn006","21/08/2014 00:01:05","False"
"wiseitusn004","18/08/2014 15:27:58","False"
"wiseitusn002","18/08/2014 14:50:50","False"
"wiseitusn003","18/08/2014 15:04:46","False"
"wiseitusn018","20/08/2014 23:11:09","False"
"wiseitusn033","21/08/2014 00:05:57","False"
"wiseitusn034","20/08/2014 22:54:30","False"
"wiseitusn032","21/08/2014 00:00:18","False"
"wiseitusn030","20/08/2014 23:59:26","False"
"wiseitusn031","20/08/2014 23:47:28","False"
"wiseitusn035","20/08/2014 23:16:15","False"
"wiseitusn039","20/08/2014 23:14:57","False"
"wiseitusn040","18/08/2014 14:29:08","False"
"wiseitusn038","20/08/2014 23:01:08","False"
"wiseitusn036","20/08/2014 23:09:56","False"
"wiseitusn037","21/08/2014 00:04:37","False"
"wiseitusn022","20/08/2014 23:59:43","False"
"wiseitusn023","20/08/2014 23:58:47","False"
"wiseitusn021","21/08/2014 00:00:23","False"
"wiseitusn019","21/08/2014 00:09:00","False"
"wiseitusn020","20/08/2014 23:59:16","False"
"wiseitusn024","20/08/2014 23:09:51","False"
"wiseitusn028","20/08/2014 23:53:50","False"
"wiseitusn029","20/08/2014 23:06:19","False"
"wiseitusn027","20/08/2014 23:12:15","False"
"wiseitusn025","20/08/2014 23:55:48","False"
"wiseitusn026","21/08/2014 00:04:14","False"
"wiseitusn147","14/08/2014 18:01:51","False"
"wiseitusn148","20/08/2014 23:16:47","False"
"wiseitusn146","20/08/2014 23:05:45","False"
"wiseitusn144","20/08/2014 23:52:16","False"
"wiseitusn145","20/08/2014 23:50:19","False"
"wiseitusn149","20/08/2014 22:57:53","False"
"wiseitusn153","20/08/2014 23:15:06","False"
"wiseitusn154","20/08/2014 23:52:44","False"
"wiseitusn152","18/08/2014 18:43:57","False"
"wiseitusn150","20/08/2014 23:05:20","False"
"wiseitusn151","20/08/2014 22:58:17","False"
"wiseitusn136","20/08/2014 23:02:11","False"
"wiseitusn137","20/08/2014 23:18:05","False"
"wiseitusn135","20/08/2014 23:46:04","False"
"wiseitusn133","20/08/2014 23:13:15","False"
"wiseitusn134","18/08/2014 19:41:55","False"
"wiseitusn138","20/08/2014 23:15:45","False"
"wiseitusn142","21/08/2014 00:02:41","False"
"wiseitusn143","21/08/2014 00:05:43","False"
"wiseitusn141","21/08/2014 00:03:57","False"
"wiseitusn139","20/08/2014 23:54:17","False"
"wiseitusn140","20/08/2014 23:02:57","False"
"wiseitusn155","20/08/2014 23:10:05","False"
"wiseitusn170","20/08/2014 23:58:54","False"
"wiseitusn171","20/08/2014 22:59:43","False"
"wiseitusn169","20/08/2014 23:14:45","False"
"wiseitusn167","15/08/2014 17:35:16","False"
"wiseitusn168","20/08/2014 23:04:29","False"
"wiseitusn172","15/08/2014 18:38:58","False"
"wiseitusn176","20/08/2014 23:50:54","False"
"wiseitusn177","18/08/2014 19:50:18","False"
"wiseitusn175","20/08/2014 23:13:35","False"
"wiseitusn173","20/08/2014 22:56:54","False"
"wiseitusn174","20/08/2014 23:51:41","False"
"wiseitusn159","21/08/2014 00:03:29","False"
"wiseitusn160","20/08/2014 23:17:47","False"
"wiseitusn158","20/08/2014 23:08:45","False"
"wiseitusn156","21/08/2014 00:05:57","False"
"wiseitusn157","31/07/2014 21:50:23","False"
"wiseitusn161","20/08/2014 23:02:14","False"
"wiseitusn165","18/08/2014 19:46:59","False"
"wiseitusn166","20/08/2014 23:57:08","False"
"wiseitusn164","20/08/2014 23:54:22","False"
"wiseitusn162","20/08/2014 22:54:36","False"
"wiseitusn163","20/08/2014 23:52:03","False"
"wiseitusn132","20/08/2014 23:10:37","False"
"wiseitusn101","20/08/2014 23:43:15","False"
"wiseitusn102","20/08/2014 23:53:23","False"
"wiseitusn100","20/08/2014 23:55:19","False"
"wiseitusn098","20/08/2014 23:00:58","False"
"wiseitusn099","21/08/2014 00:06:36","False"
"wiseitusn103","20/08/2014 22:58:05","False"
"wiseitusn107","20/08/2014 23:14:01","False"
"wiseitusn108","20/08/2014 23:53:22","False"
"wiseitusn106","21/08/2014 00:01:12","False"
"wiseitusn104","20/08/2014 23:02:36","False"
"wiseitusn105","15/08/2014 17:35:16","False"
"wiseitusn090","20/08/2014 23:43:17","False"
"wiseitusn091","20/08/2014 23:53:28","False"
"wiseitusn089","20/08/2014 23:42:25","False"
"wiseitusn087","20/08/2014 23:56:32","False"
"wiseitusn088","20/08/2014 23:15:01","False"
"wiseitusn092","18/08/2014 15:35:14","False"
"wiseitusn096","21/08/2014 00:08:22","False"
"wiseitusn097","20/08/2014 23:12:14","False"
"wiseitusn095","20/08/2014 23:54:39","False"
"wiseitusn093","21/08/2014 00:06:58","False"
"wiseitusn094","20/08/2014 22:02:21","False"
"wiseitusn109","20/08/2014 23:37:52","False"
"wiseitusn124","15/08/2014 18:21:22","False"
"wiseitusn125","20/08/2014 23:57:49","False"
"wiseitusn123","20/08/2014 23:09:43","False"
"wiseitusn121","20/08/2014 23:12:03","False"
"wiseitusn122","20/08/2014 23:02:47","False"
"wiseitusn126","20/08/2014 23:09:44","False"
"wiseitusn130","20/08/2014 23:56:00","False"
"wiseitusn131","21/08/2014 00:04:14","False"
"wiseitusn129","20/08/2014 23:59:48","False"
"wiseitusn127","20/08/2014 23:07:26","False"
"wiseitusn128","20/08/2014 23:00:34","False"
"wiseitusn113","20/08/2014 23:48:10","False"
"wiseitusn114","20/08/2014 23:51:32","False"
"wiseitusn112","18/08/2014 17:24:29","False"
"wiseitusn110","20/08/2014 23:18:03","False"
"wiseitusn111","20/08/2014 22:58:07","False"
"wiseitusn115","21/08/2014 00:02:09","False"
"wiseitusn119","20/08/2014 23:51:55","False"
"wiseitusn120","20/08/2014 23:42:20","False"
"wiseitusn118","21/08/2014 00:01:00","False"
"wiseitusn116","20/08/2014 23:06:05","False"
"wiseitusn117","21/08/2014 00:01:41","False"
"Vbarcelos","03/01/2020 07:30:29","True"
"vbento","01/01/2020 11:10:31","True"
"vazevedo","06/01/2020 08:47:34","True"
"vasilhame",,"True"
"vasouza","02/01/2020 06:05:26","True"
"vbsilva","13/09/2019 08:45:38","False"
"vcardoso","06/01/2020 07:12:05","True"
"vcarneiro",,"True"
"vcamargo","06/01/2020 06:17:29","True"
"vbsouza","26/11/2018 09:23:52","False"
"vcaldas","30/05/2019 11:01:33","False"
"vaguiar","30/10/2019 11:57:33","True"
"vajunior","18/08/2019 12:51:30","False"
"vacarvalho","24/01/2018 04:11:02","False"
"usoares","07/01/2020 08:23:52","True"
"utingas","25/02/2009 10:19:44","True"
"valdelir.peixoto",,"False"
"vandrade","30/12/2019 09:05:41","True"
"vaoliveira","02/01/2020 08:22:51","True"
"vanacleto","26/12/2019 07:17:08","True"
"valderic.soares",,"True"
"valmir.machado","08/01/2020 14:56:20","True"
"vcolaco","30/12/2019 08:08:41","True"
"vgraciano","02/01/2020 09:17:11","True"
"vicsilva","08/01/2020 08:36:31","True"
"vgaraujo","02/01/2020 08:48:08","True"
"vfreitas","06/01/2020 08:03:52","True"
"VFSilva","02/01/2020 07:46:28","True"
"victor.caixeta","06/01/2020 09:07:08","True"
"vitor.carneiro",,"True"
"vitor.carvalho","02/01/2020 14:00:47","True"
"visitante_amz",,"True"
"victor.ramos","02/01/2020 16:43:22","True"
"vinicius.ferreira","30/12/2019 09:48:16","True"
"velopes","03/01/2020 08:36:10","True"
"vfaria","03/01/2020 12:33:12","True"
"vdemfoco",,"True"
"vcruz","30/12/2019 08:12:47","True"
"VCsantos","05/01/2020 09:28:58","True"
"vfelix","02/01/2020 07:27:49","True"
"vfoliveira","19/12/2019 07:22:29","False"
"vfrade","06/01/2020 08:14:35","True"
"VFilippe","14/10/2019 08:05:17","False"
"vfernandes","07/01/2020 09:33:46","True"
"VFilho","30/12/2019 08:54:37","True"
"USN-COMPRAS",,"True"
"USN_ct_Corporativo",,"True"
"USN_ct_Estoque",,"True"
"USN_ct_Ativo Fixo",,"True"
"usn_conc_receb",,"True"
"USN_cp_Seguros",,"True"
"USN_ct_Faturamento",,"True"
"USN_fax_dv",,"True"
"usn_gc",,"True"
"USN_fax_cf",,"True"
"USN_ct_Financeiro",,"True"
"usn_especialistas",,"True"
"USN_ac_Gestao_frota",,"False"
"USN_ac_Gp",,"True"
"usn_19_sala01",,"True"
"USN_0800Net_tf_af","02/09/2016 09:28:37","False"
"USN_0800Net_vasilham","02/09/2016 14:35:44","False"
"USN_ac_Gv",,"True"
"USN_ccd",,"True"
"usn_co_backoffice",,"True"
"usn_cc",,"True"
"usn_cadastro",,"False"
"usn_cadastro_sgi",,"True"
"usn_gp",,"True"
"USN_sd_Backoffice","26/02/2010 11:00:26","True"
"usn_sd_cobrancaativa",,"True"
"USN_sd_Atendimento",,"True"
"USN_rh_Rt",,"True"
"usn_sd",,"True"
"USN_tb_Diretos",,"True"
"usn_treinamento",,"True"
"usn-cadastroexpresso",,"False"
"usn_trein_desenv","10/11/2010 16:22:37","True"
"USN_tb_Indiretos","18/02/2010 16:47:49","True"
"USN_td_Compart","06/05/2011 12:44:12","True"
"USN_rf_Captacao","01/03/2012 16:29:13","True"
"USN_rf_Conf_outros","02/09/2016 14:03:48","False"
"USN_rf_Captac_outros","23/08/2016 11:02:20","False"
"usn_gs","21/10/2010 16:41:17","True"
"USN_rf_Cap_vasilhame",,"True"
"USN_rf_Conf_vasilham","02/09/2016 14:02:41","False"
"USN_rh_Adm_rH","29/12/2010 14:25:53","False"
"USN_rh_Fc",,"True"
"usn_rh_adm_pessoal",,"True"
"USN_rf_Conferencia","04/02/2011 09:41:19","True"
"USN_rf_Conferenciapo","08/12/2009 14:47:21","True"
"weboperador3",,"True"
"wecardoso",,"True"
"weboperador2",,"True"
"WDutra","29/12/2019 17:07:01","True"
"weboperador1",,"True"
"weclis.carvalho",,"True"
"werbiste","30/12/2019 19:12:29","True"
"wevangelista","22/10/2019 23:30:24","False"
"wemerson.santos",,"False"
"wecsilva","06/01/2020 09:42:45","True"
"wellington.souza",,"False"
"waoliveira","03/01/2020 12:57:08","True"
"wbaeta","17/10/2019 07:02:27","False"
"wansantos","06/06/2019 09:52:38","False"
"wanderson.m.silva",,"True"
"wangelino","28/12/2019 12:02:01","True"
"wbarbosa","02/01/2020 07:46:57","True"
"wchaves","18/07/2019 04:37:28","False"
"wcorreia","30/05/2019 13:30:50","False"
"wcardoso","01/01/2020 22:37:00","True"
"wbarroso","30/12/2019 06:53:03","True"
"wbribeiro","07/01/2020 20:34:36","True"
"WF-BATCH","03/07/2015 15:29:40","True"
"wiseit06","02/11/2010 13:35:13","True"
"wiseit-acesso_app","08/08/2017 12:17:44","True"
"wiseit05","02/11/2010 13:23:53","True"
"wiseit03","02/11/2010 11:38:46","True"
"wiseit04","02/11/2010 11:35:41","True"
"wiseit-alt_prog_feri","07/01/2020 10:12:21","True"
"wiseit-contponto_hml",,"False"
"wiseit-control_ponto","05/01/2020 20:00:00","True"
"wiseit-cad_cli-gr_sc","25/09/2014 11:26:36","True"
"wiseit-altprofer_hml",,"False"
"wiseit-cad_cli-en_re","25/09/2014 11:26:33","True"
"wgoncalves","21/10/2018 21:51:56","False"
"wicorreia","06/01/2020 21:25:40","True"
"wgabriel","02/01/2020 05:31:16","True"
"wferreira",,"True"
"wfigueredo","26/12/2019 07:11:08","True"
"william.dariva",,"True"
"wiseit01","02/11/2010 11:41:00","True"
"wiseit02","02/11/2010 11:40:18","True"
"wiseit_rcc_homolog","30/01/2012 08:47:48","True"
"william.gama",,"True"
"william.gomes","02/01/2020 08:19:54","True"
"wamoury","19/02/2018 14:21:56","False"
"vnobrega","25/11/2019 08:52:24","False"
"vnobrega1","23/06/2015 19:39:15","False"
"vnassae","08/01/2020 08:39:50","True"
"VMorente","02/01/2020 09:23:30","True"
"vmsilva","03/01/2020 08:21:23","True"
"vnobrega2","02/09/2015 13:57:57","False"
"vpaiolla","02/01/2020 09:29:04","True"
"vpecanha","30/12/2019 07:49:34","True"
"vorsi","26/12/2019 16:44:36","True"
"vnoro","02/01/2020 08:09:41","True"
"voliveira","30/05/2019 09:07:02","False"
"vlemos","02/01/2020 07:48:33","True"
"vlferreira","06/01/2020 07:17:50","True"
"vlcruz","07/02/2019 09:38:34","False"
"vjunior","06/01/2020 09:15:03","True"
"vlavinas","04/01/2020 18:23:31","True"
"vlima",,"False"
"VMedeiros","04/01/2020 12:37:10","True"
"vmoreira",,"False"
"vmbatista","26/08/2019 06:55:03","False"
"vlucena","30/12/2019 07:05:17","True"
"vmalta","02/01/2020 07:59:17","True"
"vpoliveira","02/01/2020 13:33:46","True"
"vtotola",,"False"
"VVedovelo","02/01/2020 12:02:10","True"
"vtellis","06/01/2020 08:19:19","True"
"vsouza","30/12/2019 07:00:45","True"
"vteixeira","07/01/2020 17:40:14","True"
"vvirginio","29/01/2019 21:29:13","True"
"wagoncalves","02/01/2020 08:58:39","True"
"walbertoni","08/01/2020 11:58:49","True"
"wagner.sobrinho",,"False"
"vvmorais","02/01/2020 07:07:28","True"
"wacsantos","29/12/2019 23:04:39","True"
"vroalves","06/01/2020 09:06:17","True"
"vrsilva","21/03/2019 08:10:19","False"
"vrfcarvalho","06/01/2020 08:48:22","True"
"vreboucas","05/01/2020 11:29:22","True"
"vreis",,"False"
"vsales","03/01/2020 07:30:34","True"
"vsilva","02/01/2020 11:43:11","True"
"vsoliveira","30/12/2019 07:27:33","True"
"vscsilva","06/01/2020 18:01:49","True"
"vsantana","07/01/2020 08:13:57","True"
"vsantos","06/01/2020 08:00:52","True"
"wiseitusn420","20/08/2014 23:47:36","False"
"wiseitusn421","20/08/2014 23:11:21","False"
"wiseitusn419","18/08/2014 14:28:58","False"
"wiseitusn417","21/08/2014 00:11:02","False"
"wiseitusn418","20/08/2014 23:17:17","False"
"wiseitusn422","20/08/2014 22:54:54","False"
"wiseitusn426","20/08/2014 23:56:58","False"
"wiseitusn427","18/08/2014 19:59:32","False"
"wiseitusn425","20/08/2014 23:06:10","False"
"wiseitusn423","20/08/2014 22:56:42","False"
"wiseitusn424","20/08/2014 23:12:41","False"
"wiseitusn409","14/08/2014 16:37:08","False"
"wiseitusn410","20/08/2014 23:07:00","False"
"wiseitusn408","15/08/2014 18:21:32","False"
"wiseitusn406","20/08/2014 23:42:59","False"
"wiseitusn407","18/08/2014 18:12:00","False"
"wiseitusn411","01/08/2014 01:52:18","False"
"wiseitusn415","20/08/2014 23:53:29","False"
"wiseitusn416","20/08/2014 23:08:08","False"
"wiseitusn414","20/08/2014 22:57:39","False"
"wiseitusn412","20/08/2014 23:00:47","False"
"wiseitusn413","20/08/2014 23:13:56","False"
"wiseitusn428","20/08/2014 23:59:25","False"
"wiseitusn443","20/08/2014 23:16:40","False"
"wiseitusn444","20/08/2014 23:48:47","False"
"wiseitusn442","20/08/2014 23:07:53","False"
"wiseitusn440","18/08/2014 22:48:18","False"
"wiseitusn441","20/08/2014 23:55:42","False"
"wiseitusn445","21/08/2014 00:05:26","False"
"wiseitusn449","21/08/2014 00:05:12","False"
"wiseitusn450","20/08/2014 22:53:20","False"
"wiseitusn448","20/08/2014 23:10:57","False"
"wiseitusn446","20/08/2014 23:06:48","False"
"wiseitusn447","18/08/2014 18:16:40","False"
"wiseitusn432","20/08/2014 23:13:38","False"
"wiseitusn433","20/08/2014 23:49:59","False"
"wiseitusn431","20/08/2014 23:17:18","False"
"wiseitusn429","21/08/2014 00:02:11","False"
"wiseitusn430","20/08/2014 23:55:32","False"
"wiseitusn434","20/08/2014 22:59:25","False"
"wiseitusn438","20/08/2014 22:58:57","False"
"wiseitusn439","20/08/2014 22:58:38","False"
"wiseitusn437","20/08/2014 23:13:25","False"
"wiseitusn435","20/08/2014 23:04:13","False"
"wiseitusn436","20/08/2014 23:05:35","False"
"wiseitusn405","20/08/2014 23:10:04","False"
"wiseitusn374","21/08/2014 00:00:37","False"
"wiseitusn375","19/08/2014 01:44:35","False"
"wiseitusn373","20/08/2014 23:02:11","False"
"wiseitusn371","21/08/2014 00:01:58","False"
"wiseitusn372","20/08/2014 23:11:24","False"
"wiseitusn376","21/08/2014 00:01:17","False"
"wiseitusn380","20/08/2014 22:59:10","False"
"wiseitusn381","21/08/2014 00:00:39","False"
"wiseitusn379","20/08/2014 23:48:00","False"
"wiseitusn377","20/08/2014 23:54:23","False"
"wiseitusn378","21/08/2014 00:04:02","False"
"wiseitusn363","20/08/2014 23:56:43","False"
"wiseitusn364","20/08/2014 23:10:23","False"
"wiseitusn362","20/08/2014 23:06:08","False"
"wiseitusn360","20/08/2014 23:43:08","False"
"wiseitusn361","20/08/2014 23:01:03","False"
"wiseitusn365","20/08/2014 23:15:40","False"
"wiseitusn369","21/08/2014 00:02:10","False"
"wiseitusn370","21/08/2014 00:06:37","False"
"wiseitusn368","21/08/2014 00:02:29","False"
"wiseitusn366","20/08/2014 23:17:20","False"
"wiseitusn367","20/08/2014 23:58:02","False"
"wiseitusn382","20/08/2014 23:56:30","False"
"wiseitusn397","20/08/2014 23:14:27","False"
"wiseitusn398","20/08/2014 23:57:00","False"
"wiseitusn396","20/08/2014 23:03:07","False"
"wiseitusn394","21/08/2014 00:02:21","False"
"wiseitusn395","18/08/2014 19:49:18","False"
"wiseitusn399","20/08/2014 23:03:52","False"
"wiseitusn403","18/08/2014 15:17:59","False"
"wiseitusn404","20/08/2014 23:14:56","False"
"wiseitusn402","20/08/2014 22:49:20","False"
"wiseitusn400","19/08/2014 00:12:59","False"
"wiseitusn401","20/08/2014 22:48:35","False"
"wiseitusn386","20/08/2014 23:03:20","False"
"wiseitusn387","20/08/2014 23:17:31","False"
"wiseitusn385","20/08/2014 23:09:02","False"
"wiseitusn383","20/08/2014 23:54:29","False"
"wiseitusn384","20/08/2014 23:57:02","False"
"wiseitusn388","20/08/2014 22:53:52","False"
"wiseitusn392","20/08/2014 23:02:51","False"
"wiseitusn393","20/08/2014 23:05:23","False"
"wiseitusn391","19/08/2014 00:04:25","False"
