"SamAccountName","Enabled"
"con-pvsilveira","False"
"con-lbrandao","False"
"rrreis","True"
"rflima","True"
"ecmsantos","True"
"mghedini","True"
"rsoares","True"
"con-fmatos","False"
"lpereira","False"
"jpedrosa","True"
"defsouza","True"
"jsantos","True"
"celima","True"
"bsnascimento","True"
"alopes","True"
"afgomes","True"
"trcalves","True"
"kmonteiro","True"
"masouza","True"
"bheijlen","True"
"mbarros","True"
"ircampos","True"
"jaalves","True"
"mevieira","True"
"dossilva","False"
"fmassis","True"
"mmoura","False"
"mtrigo","True"
"LHEleuterio","True"
"AnOliveira","True"
"acjunior","True"
"almonteiro","True"
"ssantos","True"
"gpsilva","True"
"fmacedo","True"
"mjcoelho","True"
"phnunes","False"
"Informativo_orc","True"
"gcosta","True"
"marco.biazollo","True"
"r.souza","True"
"rodrigo.a.silva","True"
"gercli","True"
"apfreitas","True"
"lsiqueira","True"
"kbsilva","True"
"msbatista","True"
"mvcordovez","True"
"Atendimento","True"
"mstival","True"
"bnlima","True"
"emeirelles","True"
"janrodrigues","True"
"pqsilva","True"
"frsoliveira","True"
"mbevilacqua","True"
"rafael.r.santos","True"
"robens.franco","True"
"anrodrigues","True"
"ldayer","True"
"cbezerra","True"
"fslopes","True"
"orcamento_pessoal","True"
"gbarone","True"
"adrumond","True"
"vandrade","True"
"rh_adm","True"
"fmrodrigues","True"
"dir_rh","True"
"rrvieira","True"
"canalaberto","True"
"con-dboliveira","True"
"nsouza","True"
"con-mfdias","True"
"ronascimento","True"
"fcancio","True"
"mbritto","True"
"hsloboda","True"
"rbucher","True"
"accampos","True"
"con-gcarmo","False"
"gcastro","True"
"kaique.silva","True"
"con-fsartori","False"
"msferreira","True"
"con-agomes","False"
"lfnascimento","True"
"ncrodrigues","True"
"con-osouza","False"
"bbraga","True"
"con-dfsouza","False"
"aijunior","True"
"cesar.conte","True"
"livia.rodrigues","True"
"mamelo","True"
"sevsilva","False"
"jessica.dutra","True"
"rebeka.sulzbacher","True"
"rwill","True"
"fiscal","True"
"john.silva","True"
"jessica.tavares","True"
"MIS","True"
"FOCO","True"
"sleal","False"
"bcerqueira","True"
"ramsilva","True"
"con-mpaula","False"
"con-fabricio.senna","True"
"nilsilva","True"
"cmenicucci","True"
"con-mpossas","False"
"con-fabricio.ribeiro","True"
"mjordao","True"
"alexandre.m.silva","True"
"wnascimento","True"
"con-hadassa.silva","True"
"dimelo","True"
"khofe","True"
"con-Kamil.Gajek","True"
"mpereira","False"
"guilherme.fachetti","True"
"migsilva","True"
"con-augusto.luiz","True"
"denilson.junior","True"
"olivia.santos","True"
"MPan","False"
"con-wesley.abreu","True"
"auguedes","False"
"dramires","True"
"rbenvenuto","True"
"amanda.souza","True"
"DPereira","True"
"ehbraga","True"
"andrew.correa","False"
"marco.rebelato","True"
"pvmc_financeiro","True"
"con-rfeitosa","True"
"EValente","True"
"fgarcia","False"
"wbribeiro","True"
"LDillmann","True"
"alino","True"
"asouza","True"
"adreis","True"
"EJaques","True"
"con-fbitello","True"
"msenger","True"
"con-wellen.gomes","True"
"rsilveira","True"
"rrosa","True"
"czristow","True"
"ccastro","True"
"emeurer","True"
"ekreisig","True"
"vteixeira","True"
"adriana.moraes","True"
"con-aguterres","True"
"jteixeira","True"
"faoliveira","True"
"jfilho","True"
"con-aaguiar","True"
"STV","True"
"con-n.pereira","True"
"con-wrangel","True"
"fabiano.santos","True"
"cwferreira","True"
"con-claudio.gerardi","True"
"ARSantos","True"
"VFSilva","True"
"Conferentes","True"
"FAguiar","True"
"amota","True"
"lmilk","True"
"LThome","True"
"esoncini","True"
"MADuarte","True"
"jbamberg","True"
"LeSouza","True"
"rcsilva","True"
"dfoscarini","True"
"mbraga","True"
"con-mgonzales","False"
"camila.andrade","True"
"kfialho","True"
"vgraciano","True"
"farce","True"
"ealf","True"
"con-jrrosa","False"
"twiseit2","True"
"icorrea","True"
"rcbarros","True"
"gsouza","True"
"crsantos","True"
"lssilva","True"
"fnsilva","True"
"esouza","True"
"jfrocha","True"
"knienow","True"
"dfsouza","False"
"pdmartins","False"
"con-scardoso","True"
"rfreis","True"
"fbernardo","True"
"PROliveira","True"
"ADSantos","True"
"enascente","False"
"cmuller","True"
"lsnunes","True"
"lberwanger","True"
"agroisman","True"
"TLamberty","True"
"ChLSilva","True"
"con-jfagundes","True"
"aribeiro","False"
"jzeidler","True"
"vorsi","True"
"aaoliveira","True"
"gleffa","True"
"lramires","True"
"aolemos","True"
"Jucarvalho","True"
"pagsantos","True"
"frota.canoas","True"
"con-msilveira","False"
"dacsilva","True"
"tamires.spiering","True"
"ialves","True"
"epezzini","True"
"svieira","True"
"JVSoares","True"
"jmachado","True"
"MSaldanha","True"
"loassis","True"
"rbarao","True"
"tmatos","False"
"leifert","True"
"jvsilva","True"
"afreitas","True"
"cscholl","True"
"mdettoni","True"
"daisouza","True"
"cbelinek","True"
"fcamargo","True"
"lcucolotto","True"
"hkoning","True"
"GMello","True"
"nrodriguez","True"
"mfsales","True"
"JFSimoes","True"
"jazeredo","True"
"csalata","True"
"con-andrieli.quevedo","False"
"LUvieira","True"
"MFisch","True"
"jlazari","True"
"hpastorino","False"
"famsantos","True"
"con-carlos.kerber","False"
"con-jeferson.lopes","False"
"FABsantos","False"
"con-adilson.ferreira","True"
"UGrespan","True"
"adenilson.salvade","True"
"RFCardoso","True"
"con-g.maciel","False"
"stv3","True"
"tlcastro","True"
"alsilva","True"
"mmaus","True"
"dmoraes","True"
"con-geovane.paula","False"
"zelandia.freire","True"
"jupereira","False"
"erasilva","False"
"grocha","True"
"SKlein","False"
"clribeiro","False"
"candrade","False"
"afpereira","False"
"awsilva","False"
"jvlopes","False"
"etrindade","False"
"acsbsantos","False"
"ppagno","False"
"con-csantos","False"
"gagostineli1","False"
"rdiniz","False"
"ncosta","False"
"nmsilva","True"
"ADiniz","False"
"sebasilva","True"
"gglima","True"
"phgoncalves","True"
"evroliveira","True"
"fjnascimento","True"
"revangelista","True"
"ESChneider","True"
"ADFerreira","True"
"malves","True"
"esarmento","True"
"pfeitosa","True"
"hbrito","True"
"manselmo","False"
"gbragagnollo","True"
"essantiago","True"
"apalmeida","True"
"lribeiro","True"
"SAlexandre","True"
"sfreire","True"
"ibendo","True"
"mmello","True"
"MariSantos","False"
"jluvizotto","True"
"adaoliveira","True"
"msampaio","True"
"diferreira","True"
"lschafer","True"
"crocha","True"
"MManfredinho","True"
"con-daquino","True"
"alzsilva","True"
"kamaral","True"
"groliveira","True"
"rschmidt","True"
"scsartori","True"
"maoliveira","True"
"afigueiredo","True"
"rnoernberg","True"
"wacsantos","True"
"faferreira","True"
"dvicente","False"
"mwille","True"
"frota.araucaria","True"
"backup","True"
"Siemens-par","True"
"awippel","True"
"abrandao","True"
"dcrevelin","True"
"KLeal","True"
"kphilogene","True"
"mamsantos","True"
"kcmonteiro","False"
"con-bfamaral","False"
"sprado","True"
"vnassae","True"
"jecsilva","True"
"gpoliveira","True"
"Clausilva","True"
"mvalczak","True"
"mavargas","True"
"hgadonski","False"
"mhonorato","True"
"lecunha","True"
"wlora","True"
"jcsilva","True"
"apfsilva","True"
"jczarnik","True"
"DFrank","True"
"brendom.amaral","True"
"rtheiss","True"
"con-epires","False"
"con-asilverio","False"
"julpereira","True"
"con-mobatista","True"
"thiago.goncalves","True"
"carosa","True"
"vcolaco","True"
"arossi","True"
"evsouza","True"
"izabel.miller","True"
"con-aschuartz","False"
"LuCruz","True"
"diamaral","True"
"clasilva","True"
"mabram","True"
"ADERosa","True"
"ADFernandes","True"
"mmnetto","True"
"dwill","True"
"ecardoso","True"
"aanselmo","True"
"cramos","True"
"nf.araucarialogistic","True"
"rlomba","True"
"josssilva","True"
"atoledo","True"
"DBonato","True"
"elsilva","False"
"ejosouza","True"
"mpalves","True"
"echaves","True"
"mnogueira","False"
"rbandrade","True"
"CSalgado","True"
"pfracasso","True"
"arosa","True"
"fdavid","False"
"jchaves","True"
"mcalbusch","True"
"ezandona","True"
"PCampos","True"
"csalmazo","True"
"marsilva","True"
"rsantini","True"
"aanascimento","True"
"masoliveira","True"
"rmcorreia","True"
"bpmarques","True"
"sjustino","False"
"gstringhi","True"
"mszeremeta","True"
"bpires","True"
"waoliveira","True"
"frota.londrina","True"
"OCaldeira","True"
"cisidoro","True"
"blima","True"
"VFilho","True"
"LZamparo","True"
"lpavolak","True"
"gagostineli","True"
"rbranda","True"
"rwcosta","True"
"hpereira","True"
"ealmeida","True"
"SROliveira","True"
"giaraujo","True"
"AAguiar","True"
"vcamargo","True"
"slrosa","True"
"tglima","True"
"abernardino","True"
"fmerouco","True"
"ANardino","True"
"ossilva","True"
"bfmartins","True"
"ADare","True"
"andersilva","True"
"fersilva","False"
"ebarth","True"
"liferreira","False"
"sbeal","True"
"jcosta","False"
"jcoliveira","False"
"jlucas","False"
"lispereira","False"
"fbarbosa","False"
"jaramos","False"
"gpinto","False"
"con-mlcorrea","False"
"jalexandre","False"
"RCBraga","True"
"asbarbosa","False"
"hksouza","False"
"mofaria","False"
"jcarlos","False"
"abonfim","False"
"aazevedo","False"
"imesquita","False"
"rbarbosa","False"
"con-arosa","False"
"avitor","False"
"IUSR_BRDTCDC1CCIM","True"
"bbeltrao","False"
"ccjsouza","False"
"adenucci","True"
"mtdiniz","False"
"llcruz","False"
"fcandrade","False"
"fmilanio","False"
"jbrandao","False"
"jorsouza","False"
"jusilva","False"
"mgmelo","False"
"jfmartins","False"
"mcsoares","False"
"kbaragli","False"
"dmadeira","False"
"alnpereira","False"
"flapsilva","False"
"srodrigues","False"
"aandrade","False"
"jsilveira","False"
"masantos","False"
"grodrigues","False"
"hfigueredo","True"
"lmartins","True"
"lsilva","False"
"jvidal","False"
"ajfreitas","False"
"scarvalho","False"
"mfurtado","False"
"sluiz","False"
"gfpinto","True"
"mgoncalves","False"
"pfribeiro","False"
"fbelo","True"
"gasampaio","True"
"ggomes","True"
"rnoliveira","True"
"LDiniz","True"
"pcoimbra","True"
"lafernandes","True"
"hsantos","True"
"rbarboza","True"
"fbini","True"
"cschaves","True"
"crcosta","True"
"con-dcaldeira","True"
"ebraga","True"
"vfrade","True"
"_backup-MCT","True"
"guoliveira","True"
"ttavares","True"
"Betingas","True"
"coordbombeiobetim","True"
"zreis","True"
"rfmoreira","True"
"macdias","True"
"evbraga","True"
"cpinto","True"
"storres","True"
"dmariano","True"
"emarcolino","True"
"rfmoura","True"
"mnoliveira","True"
"edsilva","True"
"frota.betim","True"
"ajschouwenaar","True"
"jcdsouza","True"
"vmalta","True"
"srocha","True"
"imartins","True"
"jvieira","True"
"TBelo","True"
"grferreira","True"
"esilva","True"
"daasantos","True"
"fsaguiar","True"
"gmpereira","True"
"con-tdsilva","False"
"mlause","True"
"Telegas-MCT","True"
"jlrodrigues","True"
"rloliveira","True"
"ERPereira","True"
"MMitraud","True"
"ACVieira","True"
"sssantos","True"
"acanuto","True"
"TCorrea","True"
"SCarmo","True"
"gcoelho","True"
"MSCosta","True"
"dandrade","True"
"con-leoliveira","False"
"rjramos","True"
"wferreira","True"
"ffranco","True"
"con-ftmsantos","True"
"fdias","True"
"tcgomes","True"
"jucsilva","True"
"assantos","True"
"gferraz","True"
"adasantos","True"
"mcrisostomo","True"
"wlopes","True"
"amartins","True"
"lmoreira","True"
"elemos","False"
"wecsilva","True"
"con-emsantos","True"
"jcorreia","True"
"mvsantos","True"
"flssilva","True"
"alsouza","False"
"fassuncao","True"
"lrsantos","False"
"ppreis","True"
"lcjardim","False"
"mcardoso","True"
"APOliveira","True"
"mdsilva","True"
"con-losantos","False"
"ptrajano","True"
"kmsilva","True"
"con-sjrodrigues","True"
"wangelino","True"
"dhjesus","True"
"elnunes","True"
"imotta","True"
"ysales","True"
"matdiniz","False"
"certificadoregap","True"
"scazarim","True"
"dmartins","True"
"con-mfigueiredo","False"
"mgabrich","True"
"gvenceslau","True"
"rcatarina","True"
"bleite","True"
"avalenzuela","True"
"con-rnascimento","False"
"yoliveira","True"
"lreis","True"
"wgabriel","True"
"ksouza","True"
"jmarques","True"
"rogduarte","True"
"LVeiga","True"
"salencar","True"
"lrsilva","True"
"gflausino","True"
"jomoliveira","True"
"jcnascimento","True"
"con-abmoreira","False"
"mamsoares","True"
"ecruz","True"
"pinacio","True"
"scassiano","True"
"toliveira","False"
"isilva","True"
"vfoliveira","True"
"efsilva","True"
"regsilva","False"
"ajbrito","True"
"IWAM_BRUSNDC02CC","True"
"almartins","True"
"sup3tsys","True"
"lucoliveira","True"
"frcandrade","True"
"fcamelo","True"
"ffsantos","True"
"hcarreiro","True"
"jemediato","True"
"rperes","True"
"IWAM_BRDTCDC1CCIM","True"
"cjlopes","True"
"IWAM_BRMTZDC02CC","True"
"JTSilva","True"
"Message Processor","True"
"con-rosilva","True"
"O365.teste03","True"
"O365.teste04","True"
"frank.levine","False"
"frank2.levine","False"
"Joaoteste","True"
"OktaService","True"
"fcabral","False"
"IUSR_BRMTZDC1CCIM","True"
"sambrosio","True"
"IUSR_BRDTCDC2CCIM","True"
"CAM-zVhR6llE","False"
"IUSR_BRDTCDC1CCEX","True"
"IWAM_BRMTZDC3CCEX","True"
"IUSR_BRMTZDC3CCEX","True"
"IUSR_BRMTZDC4CCEXT","True"
"IWAM_BRMTZDC4CCEXT","True"
"IUSR_BRMTZDC4CCEXT2","True"
"IWAM_BRMTZDC4CCEXT2","True"
"IUSR_SHVB1909","True"
"IUSR_BRMUBMS2FS","True"
"IUSR_BRMTZDC2CCEX","True"
"IWAM_BRMCTMS3FS","True"
"IUSR_BRMCTMS3FS","True"
"IUSR_SHVB-REV","True"
"IUSR_BRDTCDC4CCEX","True"
"IUSR_BRMTZDC1CC","True"
"IUSR_BRDTCDC5CCEX","True"
"___VMware_Conv_SA___","True"
"IUSR_BRMCTDC1CC","True"
"IUSR_BRRCXDC01CC","True"
"IUSR_BRSPLDC1CC","True"
"IWAM_BRMTZDC1CCIM","True"
"IWAM_BRDTCDC4CCEX","True"
"IUSR_BRPARDC2CC","True"
"IUSR_BRCCNDC2CC","True"
"gsantana","True"
"BRASILIA_20ANDAR","False"
"NLCOLO$","True"
"con-luciana","False"
"msteste","True"
"con-rmsouza","False"
"IUSR_BRDTCDC01CCIM","True"
"IWAM_BRMCTDC1CC","True"
"IWAM_BRMUBMS2FS","True"
"IWAM_BRDTCDC5CCEX","True"
"IUSR_BRMTZDC02CC","True"
"IWAM_BRDTCDC01CCIM","True"
"IUSR_BRSPLDC01CC","True"
"IWAM_BRMTZDC1CC","True"
"IWAM_BRDTCDC2CCIM","True"
"IWAM_SHVB-REV","True"
"IWAM_BRDTCDC1CCEX","True"
"IUSR_BRUSNDC02CC","True"
"jgcosta","True"
"IWAM_BRMTZDC2CCEX","True"
"rvessone","True"
"efsantos","True"
"IWAM_BRSPLDC01CC","True"
"IWAM_BRRCXDC01CC","True"
"con-aconceicao","True"
"IUSR_BRMCTDC01CC","True"
"bkpsite_user","False"
"shv_master","True"
"_sistema-sap-prod","True"
"_ADM_","False"
"_testesmtp","False"
"IUSR_SHVB1902","True"
"IWAM_SHVB1902","True"
"ebadmin","False"
"_adcservice","True"
"_exchange-recover","True"
"_exadmindtc","True"
"_sistema-sap-hmlg","True"
"admintemp","False"
"josouza","True"
"meramos","True"
"sribeiro","True"
"asawada","True"
"asantos","True"
"sxavier","True"
"lvaraujo","True"
"jccouto","True"
"CASilva","True"
"rfarinelli","True"
"gchossani","True"
"treinamento","True"
"ncocato","True"
"cfeitoza","True"
"IWAM_SHVB1909","True"
"tboin","True"
"afmiranda","True"
"lvbarros","True"
"apivoto","True"
"galmeida","True"
"fjgomes","True"
"rputini","True"
"ofernandes","True"
"acesario","True"
"lblima","True"
"egalo","True"
"evsilva","True"
"pmaceno","True"
"rpacheco","True"
"ivsilva","True"
"abarros","True"
"rorsantos","True"
"chbraga","True"
"rpferreira","True"
"gpimentel","True"
"clfilho","True"
"salmeida","True"
"aapsilva","True"
"portariasma","True"
"atsantana","True"
"fcamilo","True"
"dqueiros","False"
"vvmorais","True"
"emesquita","True"
"amassa","True"
"carla.santos","True"
"emmartins","True"
"gnsantos","True"
"con-ncarmo","False"
"tgama","True"
"loliveira","True"
"rgsilva","True"
"efigueira","True"
"gtasca","True"
"kasilva","False"
"cjmoraes","True"
"mipalves","True"
"pnascimento","True"
"asappracone","True"
"epires","True"
"tjsilva","True"
"jlsouza","True"
"pcoelho","True"
"rsmario","True"
"algoncalves","True"
"rkometani","True"
"lrinaldi","True"
"cersilva","True"
"s.pereira","True"
"anleite","True"
"fafranco","True"
"mbaptista","True"
"gustavo.gouveia","False"
"mmgoncalves","False"
"alepsilva","True"
"jalonge","True"
"nfaria","True"
"maapereira","True"
"fcalmeida","True"
"con-mmsilva","True"
"rluca","True"
"bfgomes","True"
"cgsilva","True"
"jmsilva","True"
"ecunha","False"
"mscarvalho","True"
"dbbarbosa","True"
"luis.ferreira","False"
"vpaiolla","True"
"fnakashima","True"
"saasilva","True"
"rwsouza","True"
"cnascimento","True"
"fisantos","True"
"rsoliveira","True"
"etakeuti","True"
"rbelasques","True"
"teste_FTNT","True"
"aabrito","True"
"luandrade","True"
"apgomes","True"
"foliveira","True"
"dfonseca","True"
"werbiste","True"
"lcmaia","False"
"frezende","False"
"lcramos","True"
"jfaria","True"
"eralves","True"
"frota.ribeiraopreto","True"
"fcrodrigues","False"
"dfernandes","True"
"lgati","True"
"ssene","True"
"rccorrea","True"
"lfcarvalho","True"
"rmoura","True"
"mcrvieira","True"
"eronsani","True"
"lplima","True"
"evsoares","True"
"IUSR_SGB-DC19","True"
"tcorsi","True"
"IWAM_SGB-DC19","True"
"orcamento","True"
"epereira","True"
"mzanarotti","True"
"ncarmo","True"
"lpandrade","True"
"rpinho","True"
"vaoliveira","True"
"wsouza","True"
"con-acaetano","False"
"aventurini","True"
"peoliveira","True"
"mlaurenciano","True"
"con-llemos","False"
"ragomes","True"
"rwsilva","True"
"jlborges","True"
"dbcarneiro","True"
"pamaral","True"
"tpinatti","True"
"gholiveira","True"
"koliveira","True"
"fmergulhao","True"
"vcardoso","True"
"nsilva","True"
"wsa","True"
"jafarias","True"
"rcamargo","True"
"apaula","True"
"marmoreira","True"
"spompeu","True"
"ebueno","True"
"msantos","True"
"dflores","True"
"con_Sfranzolin","True"
"lmsouza","True"
"JOliveira","True"
"agarofalo","True"
"smac_psi","True"
"Centraldeservicos","True"
"nbonfim","True"
"thhsilva","True"
"con-aasilva","False"
"JEpereira","True"
"ghamann","True"
"jojunior","True"
"jpossidonio","True"
"rikeziri","True"
"ADcarvalho","True"
"utingas","True"
"wtringoni","True"
"idomingues","True"
"gvolpiano","True"
"rclsilva","True"
"mguedes","True"
"rasousa","True"
"jagferreira","True"
"frota.paulinia","True"
"mgfsantos","True"
"cmnsilva","True"
"gcssilva","True"
"randreola","True"
"vrfcarvalho","True"
"mrluz","True"
"nataasilva","True"
"cacsilva","True"
"rrcardoso","True"
"Cassis","True"
"DOliveira","True"
"pgmello","True"
"wfigueredo","True"
"lmeira","True"
"randrade","True"
"VMorente","True"
"ecosta","True"
"ancarvalho","True"
"ralbarado","True"
"ameschiatto","True"
"rpadilha","True"
"abortolan","True"
"ovalet","True"
"con-ppgomes","True"
"portarias2p","True"
"cmboche","True"
"damarques","True"
"PCastiglioni","True"
"vlucena","True"
"abaron","True"
"isantana","True"
"tpinheiro","True"
"dladvig","True"
"ebarros","True"
"mpagamicce","True"
"mjodar","True"
"jjfernandes","True"
"mlazarre","False"
"szanelli","True"
"tbrito","True"
"pvrodrigues","True"
"kmota","False"
"klima","True"
"rochiucci","True"
"vacarvalho","False"
"gosantos","False"
"jscardoso","False"
"amarcorin","False"
"iamoura","False"
"kpereira","True"
"mjacomini","False"
"fneri","False"
"rbanin","False"
"portariasjc","False"
"iribeiro","False"
"eflorentino","False"
"duzuelli","True"
"lborges","False"
"mtpaula","False"
"lscarpante","False"
"ACarreiro","False"
"ceisilva","False"
"josccsilva","False"
"tpereira","False"
"aferreira","False"
"jabrito","False"
"jamachado","False"
"fassis","False"
"rpicoli","False"
"sneves","False"
"rbsilveira","False"
"msilveira","False"
"jroverao","False"
"jamessias","False"
"jgloria","False"
"cjoliveira","False"
"hgalvao","False"
"losilva","False"
"RCristina","False"
"jdsilva","False"
"abfilho","False"
"gipereira","False"
"msichetti","False"
"alessilva","True"
"tbpinheiro","True"
"jlferreira","True"
"arodrigues","True"
"cgoncalves","True"
"lnsouza","True"
"con-tmpereira","False"
"dorocha","True"
"plemes","True"
"tcunha","True"
"tfaraujo","True"
"ccsantos","True"
"ggouvea","False"
"marezende","True"
"adoliveira","True"
"ebsantos","True"
"rovieira","True"
"adelavia","True"
"eversilva","True"
"calves","True"
"pmaciel","False"
"con-spcosta","False"
"amurcia","True"
"jmarcelino","True"
"pdsouza","True"
"adamico","True"
"cooliveira","True"
"iconceicao","True"
"asoliveira","True"
"rlsouza","True"
"Mlazevedo","True"
"asiqueira","True"
"amoreira","True"
"aralves","True"
"FFE371ED-4B8D-4E9F-B","False"
"efbarbosa","True"
"elisboa","True"
"afcosta","True"
"macinielson.amador","True"
"atlleite","False"
"ensilva","True"
"nrachid","False"
"spcosta","True"
"vsales","True"
"mrrocha","True"
"ejsantos","True"
"72C44012-1BFD-4746-9","True"
